"STATION","NAME","DATE","SNWD"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-05-26","0.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-05-27","0.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-05-28","0.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-05-29","0.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-05-30","0.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-06-09","0.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-11-18","30.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-11-19","30.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-11-20","29.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-11-21","31.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-11-22","37.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-11-23","36.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-11-24","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-11-25","32.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-11-26","32.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-11-27","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-11-28","48.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-11-29","48.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-11-30","46.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-01","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-02","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-03","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-04","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-05","42.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-06","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-07","46.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-08","46.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-09","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-10","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-11","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-12","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-13","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-14","42.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-15","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-16","42.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-17","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-18","46.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-19","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-20","44.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-21","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-22","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-23","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-24","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-25","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-26","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-27","36.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-28","36.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-29","36.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-30","36.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2018-12-31","36.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-01","40.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-02","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-03","44.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-04","46.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-05","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-06","44.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-07","48.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-08","47.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-09","49.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-10","60.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-11","63.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-12","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-13","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-14","59.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-15","58.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-16","58.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-17","58.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-18","57.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-19","57.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-20","62.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-21","69.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-22","68.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-23","67.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-24","64.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-25","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-26","62.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-27","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-28","67.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-29","66.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-30","74.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-01-31","74.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-01","72.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-02","71.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-03","71.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-04","70.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-05","67.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-06","66.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-07","67.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-08","65.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-09","65.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-10","65.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-11","65.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-12","65.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-13","74.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-14","77.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-15","77.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-16","81.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-17","80.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-18","79.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-19","81.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-20","79.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-21","80.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-22","82.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-23","81.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-24","80.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-25","89.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-26","92.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-27","91.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-02-28","90.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-01","89.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-02","89.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-03","89.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-04","90.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-05","91.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-06","91.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-07","91.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-08","89.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-09","88.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-10","87.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-11","91.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-12","93.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-13","93.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-14","92.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-15","89.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-16","85.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-17","86.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-18","85.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-19","85.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-20","84.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-21","84.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-22","83.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-23","100.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-24","98.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-25","98.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-26","96.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-27","96.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-28","94.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-29","94.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-30","92.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-03-31","89.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-01","86.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-02","86.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-03","85.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-04","84.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-05","84.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-06","85.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-07","85.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-08","85.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-09","86.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-10","88.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-11","87.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-12","86.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-13","81.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-14","79.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-15","76.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-16","73.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-17","73.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-18","73.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-19","71.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-20","69.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-21","63.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-22","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-23","60.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-24","57.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-25","57.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-26","56.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-27","56.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-28","59.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-29","54.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-04-30","54.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-01","54.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-02","51.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-03","51.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-04","50.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-05","49.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-06","48.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-07","46.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-08","44.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-09","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-10","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-11","38.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-12","37.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-13","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-14","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-15","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-16","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-17","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-18","32.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-19","28.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-20","28.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-21","24.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-22","24.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-23","21.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-24","17.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-25","14.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-26","9.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-27","4.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-28","0.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-29","0.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-30","0.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-05-31","0.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-09","4.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-11","7.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-14","5.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-15","8.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-16","10.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-17","10.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-18","8.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-19","7.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-20","8.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-21","8.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-22","7.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-23","9.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-24","9.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-25","21.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-26","21.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-27","19.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-28","23.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-29","24.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-11-30","22.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-01","22.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-02","24.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-03","25.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-04","26.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-05","25.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-06","26.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-07","29.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-08","29.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-09","28.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-10","23.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-11","22.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-12","22.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-13","22.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-14","22.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-15","20.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-16","21.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-17","20.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-18","24.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-19","31.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-20","29.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-21","28.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-22","27.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-23","26.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-24","26.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-25","25.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-26","25.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-27","24.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-28","23.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-29","23.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-30","26.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2019-12-31","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-01","37.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-02","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-03","39.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-04","38.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-05","39.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-06","40.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-07","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-08","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-09","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-10","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-11","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-12","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-13","31.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-14","31.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-15","32.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-16","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-17","42.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-18","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-19","44.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-20","44.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-21","42.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-22","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-23","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-24","40.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-25","40.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-26","44.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-27","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-28","47.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-29","46.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-30","46.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-01-31","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-01","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-02","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-03","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-04","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-05","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-06","46.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-07","47.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-08","52.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-09","52.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-10","52.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-11","56.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-12","56.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-13","56.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-14","57.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-15","57.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-16","56.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-17","56.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-18","55.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-19","62.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-20","63.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-21","60.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-22","59.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-23","59.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-24","58.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-25","57.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-26","57.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-27","57.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-28","69.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-02-29","69.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-01","68.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-02","68.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-03","68.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-04","66.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-05","65.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-06","64.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-07","65.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-08","64.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-09","63.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-10","63.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-11","60.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-12","60.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-13","60.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-14","62.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-15","62.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-16","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-17","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-18","62.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-19","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-20","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-21","57.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-22","57.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-23","57.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-24","67.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-25","67.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-26","65.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-27","64.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-28","64.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-29","64.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-03-30","65.0"
